incident_id	incident_datetime	incident_type_primary	latitude	longitude	hour_of_day	day_of_week	
833983709	08/28/2017 06:21:35 PM	DISTURBANCE	37.33483093	-122.0133641	18	Monday	
833983710	08/28/2017 06:18:36 PM	WELFARE CHECK	37.2759187	-122.0073598	18	Monday	
833983711	08/28/2017 06:17:49 PM	STOLEN VEHICLE	37.24259586	-121.8028176	18	Monday	
833983712	08/28/2017 06:12:28 PM	DOMESTIC VIOLENCE	37.13158671	-121.6324523	18	Monday	
833983714	08/28/2017 05:46:01 PM	UNKNOWN TYPE 911 CALL	37.31976929	-121.9169673	17	Monday	
833983716	08/28/2017 05:41:35 PM	VEHICLE STOP	37.31960787	-122.0016032	17	Monday	
833983717	08/28/2017 05:38:05 PM	VANDALISM TO A VEHICLE	37.42812952	-122.1551284	17	Monday	
833983719	08/28/2017 05:33:59 PM	STOLEN VEHICLE	37.42612616	-122.1755083	17	Monday	
833983721	08/28/2017 05:30:56 PM	UNKNOWN TYPE 911 CALL	37.33047991	-122.0262782	17	Monday	
833983725	08/28/2017 05:13:50 PM	WELFARE CHECK	37.17853627	-121.7037362	17	Monday	
833983726	08/28/2017 05:12:25 PM	MISSING JUVENILE	37.31087761	-121.9336832	17	Monday	
833983727	08/28/2017 05:12:02 PM	MISSING JUVENILE	37.31087761	-121.9336832	17	Monday	
833983728	08/28/2017 05:08:47 PM	CORONER'S CASE	37.28129673	-121.9819966	17	Monday	
833983729	08/28/2017 05:01:26 PM	UNKNOWN TYPE 911 CALL	37.41651454	-121.9013102	17	Monday	
833983730	08/28/2017 05:01:10 PM	RECOVERED VEHICLE	37.25881527	-121.801382	17	Monday	
833983731	08/28/2017 04:54:43 PM	TRESPASSING	37.31493529	-121.9309411	16	Monday	
833983733	08/28/2017 04:50:08 PM	ALARM, SILENT	37.3230048	-122.0093757	16	Monday	
833983735	08/28/2017 04:49:32 PM	DISTURBANCE	37.2673068	-122.0129257	16	Monday	
833983736	08/28/2017 04:48:34 PM	UNKNOWN TYPE 911 CALL	37.31493529	-121.9309411	16	Monday	
833983741	08/28/2017 04:27:04 PM	MEET THE CITIZEN	37.30155772	-122.035109	16	Monday	
833983742	08/28/2017 04:14:18 PM	WELFARE CHECK	37.30080772	-121.8568846	16	Monday	
833983747	08/28/2017 03:53:10 PM	VEHICLE STOP	37.24193553	-121.767901	15	Monday	
833983749	08/28/2017 03:42:26 PM	ALARM, AUDIBLE	37.25851214	-121.9347414	15	Monday	
833983752	08/28/2017 03:33:42 PM	VEHICLE ACCIDENT, PROPERTY DAMAGE	37.39882342	-121.8735733	15	Monday	
833983753	08/28/2017 03:23:26 PM	PEDESTRIAN STOP	37.32931099	-121.9024266	15	Monday	
833983754	08/28/2017 03:22:24 PM	VEHICLE STOP	37.25136667	-121.829668	15	Monday	
833983758	08/28/2017 03:07:56 PM	PEDESTRIAN STOP	37.30151893	-121.9488732	15	Monday	
833983759	08/28/2017 03:06:59 PM	VEHICLE STOP	37.25672228	-121.9924372	15	Monday	
833983760	08/28/2017 03:02:47 PM	PEDESTRIAN STOP	37.32975753	-121.8979291	15	Monday	
833983763	08/28/2017 02:57:39 PM	THEFT	37.29617713	-122.0312853	14	Monday	
833983764	08/28/2017 02:55:03 PM	STOLEN VEHICLE	37.43367715	-122.1653096	14	Monday	
833983765	08/28/2017 02:53:02 PM	STOLEN VEHICLE	37.42266706	-122.1720899	14	Monday	
833983766	08/28/2017 02:52:14 PM	STOLEN VEHICLE	37.42266706	-122.1720899	14	Monday	
833983767	08/28/2017 02:51:43 PM	STOLEN VEHICLE	37.42266706	-122.1720899	14	Monday	
833983768	08/28/2017 02:50:39 PM	VEHICLE STOP	37.27329739	-121.8602693	14	Monday	
833983769	08/28/2017 02:49:25 PM	STOLEN VEHICLE	37.42266706	-122.1720899	14	Monday	
833983770	08/28/2017 02:46:23 PM	PEDESTRIAN STOP	37.03065	-121.6517577	14	Monday	
833983773	08/28/2017 02:38:35 PM	WELFARE CHECK	37.33789752	-121.9942306	14	Monday	
833983776	08/28/2017 02:24:17 PM	VEHICLE STOP	37.39129815	-121.8640714	14	Monday	
833983777	08/28/2017 02:21:53 PM	Other	37.37854377	-121.8393668	14	Monday	
833983780	08/28/2017 02:10:55 PM	DISTURBANCE	37.32328839	-122.0695369	14	Monday	
833983781	08/28/2017 02:08:57 PM	VEHICLE STOP	37.33038673	-122.0133429	14	Monday	
833983792	08/28/2017 01:45:18 PM	FOUND, MISSING PERSON	37.25117594	-121.94807	13	Monday	
833983794	08/28/2017 01:38:01 PM	ABANDONED VEHICLE	37.3670624	-121.8170332	13	Monday	
833983800	08/28/2017 01:28:20 PM	UNKNOWN TYPE 911 CALL	37.25180614	-121.919494	13	Monday	
833983811	08/28/2017 01:02:17 PM	PEDESTRIAN STOP	37.3230048	-122.0093757	13	Monday	
833983813	08/28/2017 12:59:12 PM	PEDESTRIAN STOP	37.31070947	-121.9305851	12	Monday	
833983815	08/28/2017 12:55:49 PM	DISTURBANCE	37.3361334	-121.8893454	12	Monday	
833983816	08/28/2017 12:47:55 PM	VEHICLE STOP	37.3230263	-122.0042858	12	Monday	
833983820	08/28/2017 12:35:51 PM	TRESPASSING	37.31624352	-121.9306566	12	Monday	
833983822	08/28/2017 12:33:30 PM	DISTURBANCE	37.34026363	-122.1072889	12	Monday	
833983823	08/28/2017 12:33:15 PM	WELFARE CHECK	37.34026363	-122.1072889	12	Monday	
833983825	08/28/2017 12:24:25 PM	VEHICLE ACCIDENT, PROPERTY DAMAGE	37.36067331	-121.9057339	12	Monday	
833983827	08/28/2017 12:23:02 PM	ALARM, AUDIBLE	37.39152655	-121.8278953	12	Monday	
833983828	08/28/2017 12:17:41 PM	PEDESTRIAN STOP	37.38560283	-121.8175667	12	Monday	
833983830	08/28/2017 12:03:57 PM	VEHICLE STOP	37.32295466	-122.0221692	12	Monday	
833983831	08/28/2017 12:02:00 PM	HANDICAPPED PARKING VIOLATION	37.32292839	-122.0403631	12	Monday	
833983833	08/28/2017 11:58:05 AM	VEHICLE STOP	37.26480009	-122.0555936	11	Monday	
833983834	08/28/2017 11:57:39 AM	VEHICLE STOP	37.32649283	-122.0310122	11	Monday	
833983838	08/28/2017 11:50:08 AM	VEHICLE ACCIDENT, PROPERTY DAMAGE	37.37530516	-121.8343182	11	Monday	
833983839	08/28/2017 11:46:21 AM	PETTY THEFT	37.42826749	-122.1624679	11	Monday	
833983840	08/28/2017 11:43:43 AM	VEHICLE STOP	37.3156822	-122.0403513	11	Monday	
833983843	08/28/2017 11:38:03 AM	ALARM, AUDIBLE	37.33193246	-122.046018	11	Monday	
833983846	08/28/2017 11:32:25 AM	VEHICLE STOP	37.08415452	-121.6088353	11	Monday	
833983847	08/28/2017 11:28:04 AM	VEHICLE STOP	37.32294118	-122.0312146	11	Monday	
833983848	08/28/2017 11:24:54 AM	VEHICLE STOP	37.33178452	-121.9046057	11	Monday	
833983850	08/28/2017 11:10:52 AM	DISTURBANCE	37.32922473	-121.9009116	11	Monday	
833983851	08/28/2017 11:08:30 AM	DISTURBANCE	37.37530516	-121.8343182	11	Monday	
833983853	08/28/2017 11:05:33 AM	WELFARE CHECK	37.26086209	-121.9249581	11	Monday	
833983854	08/28/2017 10:59:50 AM	ABANDONED VEHICLE	37.28572074	-121.99721	10	Monday	
833983855	08/28/2017 10:59:10 AM	ABANDONED VEHICLE	37.23697397	-121.7925855	10	Monday	
833983856	08/28/2017 10:58:40 AM	MEET THE CITIZEN	37.25685818	-122.0891738	10	Monday	
833983860	08/28/2017 10:51:27 AM	ALARM, AUDIBLE	37.31582353	-122.0729224	10	Monday	
833983862	08/28/2017 10:45:23 AM	PEDESTRIAN STOP	37.333715	-122.015543	10	Monday	
833983864	08/28/2017 10:40:55 AM	UNKNOWN TYPE 911 CALL	37.25802558	-122.0126693	10	Monday	
833983866	08/28/2017 10:36:29 AM	PEDESTRIAN STOP	37.21148575	-121.733353	10	Monday	
833983868	08/28/2017 10:34:40 AM	DISTURBANCE, NEIGHBOR	37.29617713	-122.0312853	10	Monday	
833983871	08/28/2017 10:29:47 AM	PEDESTRIAN STOP	37.31638442	-121.9202046	10	Monday	
833983872	08/28/2017 10:24:50 AM	ASSAULT AND BATTERY	37.36461935	-121.8483051	10	Monday	
833983875	08/28/2017 10:17:23 AM	DISTURBANCE	36.96640718	-121.5598614	10	Monday	
833983876	08/28/2017 10:13:00 AM	VEHICLE STOP	37.35290881	-122.1060126	10	Monday	
833983877	08/28/2017 10:11:36 AM	Other	37.37009152	-121.8417963	10	Monday	
833983878	08/28/2017 10:10:10 AM	PEDESTRIAN STOP	37.36782421	-121.825237	10	Monday	
833983879	08/28/2017 10:03:00 AM	HIT AND RUN  INJURY OR DEATH	37.35271048	-121.8541458	10	Monday	
833983880	08/28/2017 10:02:32 AM	BURGLARY (460)	37.32585048	-122.0132166	10	Monday	
833983882	08/28/2017 10:00:54 AM	VEHICLE STOP	37.09261653	-121.6141034	10	Monday	
833983883	08/28/2017 09:59:05 AM	THEFT	37.33483093	-122.0133641	9	Monday	
833983885	08/28/2017 09:56:00 AM	VEHICLE STOP	37.16427593	-121.7025803	9	Monday	
833983886	08/28/2017 09:55:37 AM	VEHICLE STOP	37.32295466	-122.0221692	9	Monday	
833983887	08/28/2017 09:52:37 AM	VEHICLE STOP	37.38699241	-121.8131852	9	Monday	
833983888	08/28/2017 09:50:19 AM	PARKING VIOLATION	37.20568191	-122.0472222	9	Monday	
833983894	08/28/2017 09:39:06 AM	PEDESTRIAN STOP	37.32169286	-121.9306921	9	Monday	
833983895	08/28/2017 09:31:13 AM	VEHICLE STOP	37.2869251	-121.9303019	9	Monday	
833983897	08/28/2017 09:23:17 AM	ABANDONED VEHICLE	37.31267905	-121.9375349	9	Monday	
833983898	08/28/2017 09:23:10 AM	BURGLARY (460)	37.26153798	-122.0896512	9	Monday	
833983899	08/28/2017 09:20:11 AM	VEHICLE ACCIDENT, PROPERTY DAMAGE	37.32831088	-122.0404741	9	Monday	
833983900	08/28/2017 09:20:05 AM	Other	37.3724376	-121.822428	9	Monday	
833983902	08/28/2017 09:14:55 AM	TRAFFIC HAZARD	37.24630018	-121.7686621	9	Monday	
833983907	08/28/2017 09:07:06 AM	UNKNOWN TYPE 911 CALL	37.28711413	-122.0029445	9	Monday	
833983912	08/28/2017 08:58:53 AM	VEHICLE STOP	37.31933153	-122.028286	8	Monday	
833983913	08/28/2017 08:58:16 AM	ALARM, AUDIBLE	37.31828251	-121.9285634	8	Monday	
833983917	08/28/2017 08:49:31 AM	ABANDONED VEHICLE, BLOCKING DRIVEWAY	37.32303497	-122.0023255	8	Monday	
833983918	08/28/2017 08:48:14 AM	VEHICLE STOP	37.31554489	-122.0063362	8	Monday	
833983921	08/28/2017 08:44:35 AM	VEHICLE STOP	37.38963284	-121.9345757	8	Monday	
833983923	08/28/2017 08:29:57 AM	VEHICLE STOP	37.3455511	-122.0767823	8	Monday	
833983926	08/28/2017 08:25:04 AM	VEHICLE ACCIDENT, PROPERTY DAMAGE	37.32292839	-122.0403631	8	Monday	
833983927	08/28/2017 08:23:11 AM	SEX OFFENSES	37.31089954	-122.0495377	8	Monday	
833983928	08/28/2017 08:20:38 AM	VEHICLE STOP	37.32176316	-122.0535118	8	Monday	
833983929	08/28/2017 08:20:16 AM	VEHICLE STOP	37.32122164	-122.0094084	8	Monday	
833983931	08/28/2017 08:14:46 AM	VEHICLE ACCIDENT, UNKNOWN INJURIES	37.10625932	-121.6048757	8	Monday	
833983933	08/28/2017 08:12:35 AM	VEHICLE STOP	36.97645794	-121.5673291	8	Monday	
833983936	08/28/2017 08:01:24 AM	VEHICLE STOP	37.2879453	-122.0253412	8	Monday	
833983937	08/28/2017 07:59:29 AM	INJURED ANIMAL	37.09049456	-121.6574771	7	Monday	
833983939	08/28/2017 07:49:34 AM	ALARM, AUDIBLE	37.28767702	-122.032005	7	Monday	
833983941	08/28/2017 07:38:30 AM	VEHICLE ACCIDENT, PROPERTY DAMAGE	37.32302041	-122.0053863	7	Monday	
833983943	08/28/2017 07:12:17 AM	MEET THE CITIZEN	37.27485024	-122.0419507	7	Monday	
833983946	08/28/2017 06:33:25 AM	DISTURBANCE	37.44332411	-122.1630101	6	Monday	
833983947	08/28/2017 04:56:50 AM	VEHICLE STOP	37.30641326	-121.9950454	4	Monday	
833983948	08/28/2017 04:37:25 AM	VEHICLE STOP	37.3382377	-122.0310808	4	Monday	
833983949	08/28/2017 04:09:37 AM	TRAFFIC HAZARD	37.37009152	-121.8417963	4	Monday	
833983952	08/28/2017 03:42:25 AM	PEDESTRIAN STOP	37.31681575	-122.0021317	3	Monday	
833983953	08/28/2017 03:37:52 AM	DISTURBANCE, EXCESSIVE NOISE	37.3205493	-122.0524548	3	Monday	
833983954	08/28/2017 03:03:36 AM	ABANDONED VEHICLE, BLOCKING DRIVEWAY	37.36164921	-121.8174539	3	Monday	
833983955	08/28/2017 03:02:01 AM	Other	37.33756722	-122.0352984	3	Monday	
833983956	08/28/2017 02:45:30 AM	STOLEN VEHICLE	37.43596342	-122.1615715	2	Monday	
833983957	08/28/2017 02:43:34 AM	ALARM, AUDIBLE	37.07492206	-121.5588928	2	Monday	
833983958	08/28/2017 02:39:05 AM	T/C, MAJOR INJURIES	37.08885474	-121.5983109	2	Monday	
833983960	08/28/2017 02:37:03 AM	VEHICLE STOP	37.22915248	-121.9798303	2	Monday	
833983961	08/28/2017 02:28:54 AM	VEHICLE STOP	37.35273764	-121.8231459	2	Monday	
833983962	08/28/2017 02:13:18 AM	ALARM, AUDIBLE	37.32585048	-122.0132166	2	Monday	
833983964	08/28/2017 02:03:23 AM	Other	37.12631056	-121.7051954	2	Monday	
833983966	08/28/2017 01:41:12 AM	Other	37.29166311	-121.9909	1	Monday	
833983968	08/28/2017 01:26:25 AM	VEHICLE ACCIDENT, PROPERTY DAMAGE	37.32423097	-121.8905342	1	Monday	
833983971	08/28/2017 01:11:28 AM	BATTERY	37.41828752	-121.9046494	1	Monday	
833983972	08/28/2017 01:06:43 AM	RECOVERED VEHICLE	37.36574465	-121.8267143	1	Monday	
833983973	08/28/2017 01:05:08 AM	UNKNOWN TYPE 911 CALL	37.05163634	-121.6566376	1	Monday	
833983974	08/28/2017 01:02:14 AM	VEHICLE STOP	37.33642163	-122.0313188	1	Monday	
833983975	08/28/2017 12:59:54 AM	VEHICLE STOP	37.35649687	-122.0310421	0	Monday	
833983976	08/28/2017 12:56:20 AM	VEHICLE STOP	37.32294118	-122.0312146	0	Monday	
833983977	08/28/2017 12:54:23 AM	VEHICLE STOP	37.29233587	-121.9965173	0	Monday	
833983978	08/28/2017 12:43:03 AM	VEHICLE STOP	37.34311849	-122.0309056	0	Monday	
833983979	08/28/2017 12:42:06 AM	VEHICLE STOP	37.33038673	-122.0133429	0	Monday	
833983981	08/28/2017 12:27:25 AM	VEHICLE STOP	37.32293813	-122.0483771	0	Monday	
833983982	08/28/2017 12:12:42 AM	VEHICLE STOP	37.33789752	-121.9942306	0	Monday	
833983983	08/28/2017 12:10:41 AM	VEHICLE STOP	37.27230798	-121.827772	0	Monday	
833983984	08/28/2017 12:08:11 AM	VEHICLE STOP	37.36339745	-121.8134242	0	Monday	
833983985	08/28/2017 12:02:29 AM	PEDESTRIAN STOP	37.01945509	-121.5739006	0	Monday	
833983986	08/27/2017 11:58:15 PM	VEHICLE STOP	37.28674492	-121.8258626	23	Sunday	
833983992	08/27/2017 11:31:02 PM	VEHICLE STOP	37.33483093	-122.0133641	23	Sunday	
833983994	08/27/2017 11:18:44 PM	PEDESTRIAN STOP	37.03002985	-121.577786	23	Sunday	
833983995	08/27/2017 11:07:58 PM	STOLEN VEHICLE	37.3036888	-121.8526389	23	Sunday	
833983996	08/27/2017 11:06:01 PM	RECOVERED VEHICLE	37.3036888	-121.8526389	23	Sunday	
833983998	08/27/2017 10:57:58 PM	CORONER'S CASE	37.30598243	-121.9055995	22	Sunday	
833984000	08/27/2017 10:51:20 PM	PEDESTRIAN STOP	37.31697551	-122.0091507	22	Sunday	
833984001	08/27/2017 10:45:40 PM	TRAFFIC HAZARD	37.34066944	-121.8927322	22	Sunday	
833984003	08/27/2017 10:40:18 PM	VEHICLE STOP	37.25757647	-122.0326256	22	Sunday	
833984011	08/27/2017 10:30:40 PM	DISTURBANCE, UNKNOWN	37.2418752	-121.9711836	22	Sunday	
833984013	08/27/2017 10:26:55 PM	VEHICLE STOP	37.25215099	-122.0370502	22	Sunday	
833984015	08/27/2017 10:21:39 PM	Other	37.27505058	-122.0641249	22	Sunday	
833984016	08/27/2017 10:11:21 PM	VEHICLE STOP	37.32316505	-121.9860942	22	Sunday	
833984018	08/27/2017 10:03:47 PM	VEHICLE STOP	37.31227194	-122.0295516	22	Sunday	
833984020	08/27/2017 09:52:16 PM	UNKNOWN TYPE 911 CALL	37.31630688	-122.0310442	21	Sunday	
833984023	08/27/2017 09:42:37 PM	INTOXICATED PERSON	37.36093928	-121.8212265	21	Sunday	
833984024	08/27/2017 09:38:02 PM	WELFARE CHECK	37.12678634	-121.7322676	21	Sunday	
833984027	08/27/2017 09:34:13 PM	PEDESTRIAN STOP	37.3229903	-122.0130555	21	Sunday	
833984028	08/27/2017 09:24:21 PM	VEHICLE STOP	37.37445057	-121.8168537	21	Sunday	
833984030	08/27/2017 08:58:01 PM	ALARM, AUDIBLE	37.26374466	-122.0558466	20	Sunday	
833984031	08/27/2017 08:57:59 PM	VEHICLE BURGLARY	37.36175099	-122.152281	20	Sunday	
833984032	08/27/2017 08:53:12 PM	PEDESTRIAN STOP	37.3167059	-121.9099624	20	Sunday	
833984033	08/27/2017 08:44:48 PM	ABANDONED VEHICLE	37.22228776	-121.7807571	20	Sunday	
833984034	08/27/2017 08:42:14 PM	DISTURBANCE	37.32189434	-122.0684071	20	Sunday	
833984035	08/27/2017 08:41:22 PM	DISTURBANCE	37.01168117	-121.6207107	20	Sunday	
833984036	08/27/2017 08:39:24 PM	DISTURBANCE	36.93494306	-121.5511377	20	Sunday	
833984037	08/27/2017 08:38:06 PM	UNKNOWN TYPE 911 CALL	37.31630688	-122.0310442	20	Sunday	
833984038	08/27/2017 08:34:29 PM	ALARM, AUDIBLE	37.0534323	-121.6586186	20	Sunday	
833984040	08/27/2017 08:34:20 PM	VEHICLE STOP	37.25701057	-122.0317893	20	Sunday	
833984042	08/27/2017 08:31:07 PM	VEHICLE STOP	37.33408918	-122.0674934	20	Sunday	
833984043	08/27/2017 08:26:10 PM	VEHICLE STOP	37.20119174	-121.7353466	20	Sunday	
833984044	08/27/2017 08:23:02 PM	TRESPASSING	37.31344142	-122.0649626	20	Sunday	
833984045	08/27/2017 08:19:12 PM	VEHICLE STOP	37.3156822	-122.0403513	20	Sunday	
833984047	08/27/2017 08:15:20 PM	Other	37.35276759	-121.8972586	20	Sunday	
833984048	08/27/2017 08:14:38 PM	VEHICLE STOP	37.27438585	-121.861389	20	Sunday	
833984049	08/27/2017 08:12:10 PM	VEHICLE STOP	37.28092286	-121.993264	20	Sunday	
833984051	08/27/2017 08:02:12 PM	Other	37.31344444	-122.0173329	20	Sunday	
833984057	08/27/2017 07:52:37 PM	VEHICLE STOP	37.36574465	-121.8267143	19	Sunday	
833984058	08/27/2017 07:51:15 PM	VEHICLE STOP	37.36937176	-122.1109783	19	Sunday	
833984059	08/27/2017 07:48:03 PM	MISSING JUVENILE	37.31087761	-121.9336832	19	Sunday	
833984060	08/27/2017 07:46:36 PM	MISSING JUVENILE	37.31087761	-121.9336832	19	Sunday	
833984061	08/27/2017 07:44:47 PM	PEDESTRIAN STOP	37.28424436	-121.8132714	19	Sunday	
833984062	08/27/2017 07:43:18 PM	VEHICLE STOP	37.01711946	-121.5805462	19	Sunday	
833984063	08/27/2017 07:42:47 PM	ABANDONED VEHICLE	37.37933431	-121.8345967	19	Sunday	
833984065	08/27/2017 07:41:36 PM	Other	37.35629648	-121.8181165	19	Sunday	
833984066	08/27/2017 07:39:51 PM	PEDESTRIAN STOP	37.23697397	-121.7925855	19	Sunday	
833984070	08/27/2017 07:27:26 PM	THEFT	37.2590626	-121.9303877	19	Sunday	
833984072	08/27/2017 07:22:26 PM	ALARM, AUDIBLE	37.37080389	-121.8106292	19	Sunday	
833984073	08/27/2017 07:20:35 PM	DISTURBANCE, FIGHT	36.93494306	-121.5511377	19	Sunday	
833984074	08/27/2017 07:04:13 PM	DISTURBANCE	37.32585048	-122.0132166	19	Sunday	
833984082	08/27/2017 06:48:23 PM	TRAFFIC HAZARD	37.29449682	-121.8718629	18	Sunday	
833984083	08/27/2017 06:45:28 PM	MEET THE CITIZEN	37.09751968	-121.574196	18	Sunday	
833984084	08/27/2017 06:43:37 PM	TRESPASSING	37.30985668	-121.8831143	18	Sunday	
833984086	08/27/2017 06:41:48 PM	ALARM, AUDIBLE	37.39138089	-121.8130214	18	Sunday	
833984088	08/27/2017 06:30:02 PM	VEHICLE STOP	37.03815986	-121.5834531	18	Sunday	
833984092	08/27/2017 06:09:18 PM	PEDESTRIAN STOP	37.3970142	-121.8895831	18	Sunday	
833984093	08/27/2017 06:07:42 PM	VEHICLE ACCIDENT, UNKNOWN INJURIES	37.3272781	-121.9352304	18	Sunday	
833984094	08/27/2017 06:06:57 PM	ALARM, AUDIBLE	37.34667271	-122.1094567	18	Sunday	
833984095	08/27/2017 06:05:08 PM	VEHICLE STOP	37.0842676	-121.6110996	18	Sunday	
833984097	08/27/2017 05:53:43 PM	VEHICLE STOP	37.37009152	-121.8417963	17	Sunday	
833984098	08/27/2017 05:50:46 PM	VEHICLE STOP	37.37009152	-121.8417963	17	Sunday	
833984099	08/27/2017 05:47:49 PM	MISCELLANEOUS TOW REQUEST	37.33773981	-122.0662628	17	Sunday	
