incident_id	incident_datetime	incident_type_primary	latitude	longitude	hour_of_day	day_of_week
834,013,838	10/19/2017 09:40:27 AM	TRESPASSING	37.31129537	-122.0561486	9	Thursday
834,013,800	10/19/2017 11:19:47 AM	RECOVERED VEHICLE	37.3133494	-121.9213162	11	Thursday
834,013,781	10/19/2017 12:18:03 PM	DISTURBANCE	37.11110631	-121.9199502	12	Thursday
834,013,724	10/19/2017 02:39:20 PM	THEFT	37.2177949	-121.8330556	14	Thursday
834,013,720	10/19/2017 02:46:40 PM	ALARM, AUDIBLE	37.21680552	-121.8355107	14	Thursday
834,013,695	10/19/2017 03:37:17 PM	VEHICLE STOP	37.35280323	-121.8456146	15	Thursday
834,013,662	10/19/2017 05:05:06 PM	DISTURBANCE	37.33705593	-121.9173639	17	Thursday
834,013,647	10/19/2017 05:59:46 PM	VEHICLE STOP	37.35363898	-121.8522358	17	Thursday
834,013,606	10/19/2017 07:45:19 PM	ALARM, AUDIBLE	37.38720733	-122.1385582	19	Thursday
834,013,586	10/19/2017 08:36:54 PM	DISTURBANCE, FIRECRACKERS	37.32716529	-122.0659724	20	Thursday
834,013,581	10/19/2017 08:41:38 PM	PARKING VIOLATION	37.32723478	-121.7620221	20	Thursday
834,013,578	10/19/2017 08:43:53 PM	DISTURBANCE, FIRECRACKERS	37.33016338	-122.0451903	20	Thursday
834,013,577	10/19/2017 08:44:58 PM	DISTURBANCE, FIRECRACKERS	37.27858693	-122.0160069	20	Thursday
834,013,556	10/19/2017 09:18:25 PM	ALARM, AUDIBLE	37.26779321	-121.9936548	21	Thursday
834,013,549	10/19/2017 09:47:26 PM	VEHICLE STOP	37.3230997	-121.8816741	21	Thursday
834,013,541	10/19/2017 10:07:11 PM	PEDESTRIAN STOP	37.33684578	-121.8829947	22	Thursday
834,013,531	10/19/2017 11:12:08 PM	VEHICLE STOP	37.32078774	-121.8750625	23	Thursday
834,013,528	10/19/2017 11:22:37 PM	WELFARE CHECK	37.2705206	-122.0103786	23	Thursday
834,013,502	10/20/2017 01:09:38 AM	VEHICLE STOP	37.32000548	-121.9671844	1	Friday
834,013,469	10/20/2017 07:15:11 AM	VEHICLE STOP	37.36103639	-121.8858513	7	Friday
834,013,460	10/20/2017 07:55:36 AM	VEHICLE STOP	37.35113322	-121.8665034	7	Friday
834,013,432	10/20/2017 09:01:46 AM	WELFARE CHECK	37.41241839	-121.9555023	9	Friday
834,013,430	10/20/2017 09:02:39 AM	T/C, MAJOR INJURIES	37.32969166	-121.8143796	9	Friday
834,013,388	10/20/2017 10:50:44 AM	VEHICLE STOP	37.01189674	-121.6182822	10	Friday
834,013,387	10/20/2017 10:57:34 AM	Other	37.36112055	-121.8489646	10	Friday
834,013,354	10/20/2017 12:02:52 PM	BURGLARY (460)	37.31333717	-122.0194629	12	Friday
834,013,342	10/20/2017 12:31:46 PM	BURGLARY (460)	37.32827497	-122.0196634	12	Friday
834,013,340	10/20/2017 12:35:45 PM	BURGLARY (460)	37.33050222	-122.0213942	12	Friday
834,013,333	10/20/2017 12:57:04 PM	WELFARE CHECK	37.39025963	-122.1284696	12	Friday
834,013,320	10/20/2017 01:21:05 PM	VEHICLE STOP	37.13324194	-121.6280177	13	Friday
834,013,308	10/20/2017 01:41:28 PM	VEHICLE BURGLARY	37.39111485	-122.0161228	13	Friday
834,013,289	10/20/2017 02:19:51 PM	ALARM, AUDIBLE	37.32798797	-122.0695668	14	Friday
834,013,279	10/20/2017 02:39:41 PM	PARKING VIOLATION	37.31780025	-122.0734111	14	Friday
834,013,219	10/20/2017 05:12:04 PM	DISTURBANCE	37.01345009	-121.6514595	17	Friday
834,013,217	10/20/2017 05:15:24 PM	VEHICLE STOP	37.28462956	-122.0314613	17	Friday
834,013,202	10/20/2017 05:46:35 PM	VEHICLE STOP	37.11619217	-121.9191548	17	Friday
834,013,199	10/20/2017 05:50:21 PM	Other	37.34785591	-122.1172923	17	Friday
834,013,173	10/20/2017 07:37:40 PM	VEHICLE STOP	37.18614105	-122.0005743	19	Friday
834,013,125	10/20/2017 09:55:08 PM	ALARM, AUDIBLE	37.35480767	-122.0876101	21	Friday
834,013,102	10/20/2017 11:27:16 PM	DISTURBANCE, MUSIC	37.29019627	-122.0059287	23	Friday
834,013,087	10/21/2017 12:15:46 AM	PEDESTRIAN STOP	37.29996293	-121.8650523	0	Saturday
834,013,016	10/21/2017 09:20:39 AM	VEHICLE STOP	37.37572665	-121.8748694	9	Saturday
834,012,962	10/21/2017 11:22:17 AM	UNKNOWN TYPE 911 CALL	37.38678691	-122.163541	11	Saturday
834,012,951	10/21/2017 12:05:55 PM	VEHICLE ACCIDENT, PROPERTY DAMAGE	37.2954704	-122.0351215	12	Saturday
834,012,944	10/21/2017 12:22:14 PM	FLAG DOWN	37.12841098	-121.6457481	12	Saturday
834,012,888	10/21/2017 03:03:22 PM	VEHICLE STOP	37.31469055	-121.896822	15	Saturday
834,012,887	10/21/2017 03:04:01 PM	TRAFFIC HAZARD	37.24930832	-121.959991	15	Saturday
834,012,871	10/21/2017 03:40:53 PM	VEHICLE STOP	37.33521669	-121.9245185	15	Saturday
834,012,863	10/21/2017 03:56:51 PM	VEHICLE ACCIDENT, PROPERTY DAMAGE	37.31874965	-122.0053347	15	Saturday
834,012,862	10/21/2017 03:58:43 PM	DOMESTIC VIOLENCE	37.00575508	-121.5714443	15	Saturday
834,012,822	10/21/2017 05:05:06 PM	THEFT	37.31697624	-122.0635578	17	Saturday
834,012,800	10/21/2017 06:44:21 PM	ASSAULT AND BATTERY	37.34084941	-121.9715155	18	Saturday
834,012,781	10/21/2017 07:53:14 PM	DISTURNACE, PARTY	37.2653119	-121.9917838	19	Saturday
834,012,747	10/21/2017 09:12:23 PM	TRAFFIC CONTROL	37.1157047	-121.6347503	21	Saturday
834,012,744	10/21/2017 09:23:47 PM	DISTURBANCE, FIRECRACKERS	37.29334385	-122.022529	21	Saturday
834,012,710	10/21/2017 10:44:05 PM	T/C, MAJOR INJURIES	37.31660339	-121.9223066	22	Saturday
834,012,708	10/21/2017 10:47:05 PM	BURGLARY (460)	37.2766798	-122.0429853	22	Saturday
834,012,697	10/21/2017 11:20:21 PM	SUSPICIOUS PERSON WITH A WEAPON	37.28398032	-121.8344417	23	Saturday
834,012,696	10/21/2017 11:20:26 PM	DISTURBANCE	37.15517	-121.6482506	23	Saturday
834,012,694	10/21/2017 11:25:00 PM	DISTURBANCE, MUSIC	37.27887291	-121.9941855	23	Saturday
834,012,677	10/22/2017 12:30:28 AM	MALICIOUS MISCHIEF	37.42867871	-122.1590327	0	Sunday
834,012,667	10/22/2017 01:08:56 AM	ALARM, AUDIBLE	37.32873255	-122.0559613	1	Sunday
834,012,650	10/22/2017 01:59:19 AM	VEHICLE STOP	37.30116363	-122.0227914	1	Sunday
834,012,633	10/22/2017 03:44:56 AM	DISTURBANCE	37.3448824	-121.9319963	3	Sunday
834,012,622	10/22/2017 05:21:04 AM	ALARM, AUDIBLE	37.31345644	-122.0404086	5	Sunday
834,012,618	10/22/2017 07:07:18 AM	ALARM, AUDIBLE	37.25108749	-122.0232152	7	Sunday
834,012,605	10/22/2017 08:32:36 AM	ALARM, AUDIBLE	37.289918	-121.9993567	8	Sunday
834,012,586	10/22/2017 09:25:39 AM	VEHICLE STOP	37.25382187	-122.0267071	9	Sunday
834,012,579	10/22/2017 10:03:12 AM	MALICIOUS MISCHIEF	37.36565129	-122.1649286	10	Sunday
834,012,566	10/22/2017 10:30:08 AM	ALARM, AUDIBLE	37.28692181	-122.0220888	10	Sunday
834,012,544	10/22/2017 11:23:35 AM	VANDALISM TO A VEHICLE	37.27099991	-121.9998023	11	Sunday
834,012,535	10/22/2017 11:38:39 AM	ALARM, AUDIBLE	37.26023649	-121.9242245	11	Sunday
834,012,534	10/22/2017 11:43:53 AM	VEHICLE STOP	37.35123314	-121.8135544	11	Sunday
834,012,506	10/22/2017 01:09:29 PM	UNKNOWN TYPE 911 CALL	37.31755618	-122.0251889	13	Sunday
834,012,491	10/22/2017 02:19:23 PM	ALARM, AUDIBLE	37.36816432	-122.1311541	14	Sunday
834,012,467	10/22/2017 03:36:10 PM	RECKLESS DRIVING	37.22236635	-121.7626579	15	Sunday
834,012,432	10/22/2017 05:18:19 PM	DISTURBANCE, FAMILY	37.36387429	-121.8249949	17	Sunday
834,012,390	10/22/2017 08:07:07 PM	DISTURNACE, PARTY	37.30030707	-122.0445732	20	Sunday
834,012,332	10/23/2017 12:14:17 AM	VEHICLE STOP	37.36009592	-121.825857	0	Monday
834,012,304	10/23/2017 03:40:34 AM	VEHICLE STOP	37.32919594	-121.8349052	3	Monday
834,012,274	10/23/2017 08:05:46 AM	RECOVERED VEHICLE	37.30151826	-121.9462601	8	Monday
834,012,265	10/23/2017 08:29:19 AM	VEHICLE STOP	37.31140525	-122.0416044	8	Monday
834,012,263	10/23/2017 08:33:27 AM	VEHICLE STOP	37.26819865	-122.0185115	8	Monday
834,012,242	10/23/2017 09:14:06 AM	RECOVERED VEHICLE	37.31010696	-121.8192621	9	Monday
834,012,233	10/23/2017 09:29:18 AM	VEHICLE STOP	37.34803217	-121.9116889	9	Monday
834,012,190	10/23/2017 11:01:17 AM	ALARM	37.29200722	-122.0411356	11	Monday
834,012,174	10/23/2017 11:31:59 AM	RECOVERED VEHICLE	37.33603415	-121.8763406	11	Monday
834,012,162	10/23/2017 11:56:17 AM	HIT AND RUN  INJURY OR DEATH	37.33708679	-122.0249683	11	Monday
834,012,161	10/23/2017 12:01:31 PM	VEHICLE STOP	37.09532358	-121.6443509	12	Monday
834,012,139	10/23/2017 01:08:27 PM	CORONER'S CASE	37.23931197	-121.9025262	13	Monday
834,012,138	10/23/2017 01:08:41 PM	ALARM, AUDIBLE	37.26926197	-122.0014516	13	Monday
834,012,116	10/23/2017 01:59:29 PM	ALARM, AUDIBLE	37.31402515	-121.9993245	13	Monday
834,012,115	10/23/2017 02:02:43 PM	DISTURBANCE	37.42690681	-121.8796696	14	Monday
834,012,054	10/23/2017 04:48:53 PM	PEDESTRIAN STOP	37.31979907	-121.9192722	16	Monday
834,012,037	10/23/2017 05:43:43 PM	DISTURBANCE, JUVENILE	37.22540877	-121.9110932	17	Monday
834,012,006	10/23/2017 07:01:42 PM	CORONER'S CASE	37.22933748	-121.8035142	19	Monday
834,011,979	10/23/2017 07:59:42 PM	PEDESTRIAN STOP	37.31513764	-121.8871668	19	Monday
834,011,965	10/23/2017 08:36:35 PM	WELFARE CHECK	37.31964613	-122.0171837	20	Monday
834,011,962	10/23/2017 08:44:27 PM	VEHICLE STOP	37.26707453	-121.9407482	20	Monday
834,011,943	10/23/2017 09:12:59 PM	BURGLARY (460)	37.39163824	-122.1418915	21	Monday
834,011,904	10/23/2017 11:22:33 PM	VEHICLE STOP	37.02012699	-121.5719235	23	Monday
834,011,901	10/23/2017 11:40:13 PM	VANDALISM TO A VEHICLE	37.26381263	-121.8725029	23	Monday
834,011,897	10/23/2017 11:44:58 PM	VEHICLE STOP	37.35272579	-121.8149225	23	Monday
834,011,858	10/24/2017 03:04:30 AM	VEHICLE STOP	37.33680582	-121.8560935	3	Tuesday
834,011,854	10/24/2017 03:33:32 AM	VEHICLE STOP	37.36627389	-121.8335719	3	Tuesday
834,011,849	10/24/2017 04:14:23 AM	VEHICLE STOP	37.31981595	-121.920373	4	Tuesday
834,011,820	10/24/2017 07:54:10 AM	VEHICLE ACCIDENT, PROPERTY DAMAGE	37.26759225	-122.0022773	7	Tuesday
834,011,819	10/24/2017 07:57:26 AM	TRAFFIC HAZARD	37.32138893	-121.9015214	7	Tuesday
834,011,806	10/24/2017 09:00:07 AM	RECOVERED VEHICLE	37.266509	-121.8381853	9	Tuesday
834,011,764	10/24/2017 10:35:36 AM	RECOVERED VEHICLE	37.34504565	-121.8423098	10	Tuesday
834,011,749	10/24/2017 11:04:44 AM	DISTURBANCE	37.11035032	-121.6012665	11	Tuesday
834,011,741	10/24/2017 11:21:35 AM	RECOVERED VEHICLE	37.33214455	-121.8318965	11	Tuesday
834,011,723	10/24/2017 12:00:36 PM	TRAFFIC HAZARD	37.2869998	-121.9472512	12	Tuesday
834,011,717	10/24/2017 12:07:43 PM	TRAFFIC HAZARD	37.26910797	-122.0322089	12	Tuesday
834,011,679	10/24/2017 01:35:38 PM	VEHICLE STOP	37.23864249	-121.9941379	13	Tuesday
834,011,621	10/24/2017 04:10:59 PM	DISTURBANCE, FAMILY	37.30312943	-122.0373763	16	Tuesday
834,011,610	10/24/2017 04:39:10 PM	VEHICLE STOP	37.08809869	-121.6786964	16	Tuesday
834,011,594	10/24/2017 05:19:46 PM	CORONER'S CASE	37.29342277	-122.0278596	17	Tuesday
834,011,591	10/24/2017 05:24:01 PM	NARCOTICS	37.32650764	-121.9034747	17	Tuesday
834,011,581	10/24/2017 05:37:27 PM	MISSING PERSON	37.36568328	-121.8594052	17	Tuesday
834,011,571	10/24/2017 06:16:50 PM	RECOVERED VEHICLE	37.32647025	-121.934911	18	Tuesday
834,011,566	10/24/2017 06:25:13 PM	DISTURBANCE	37.30423983	-121.909349	18	Tuesday
834,011,554	10/24/2017 06:59:11 PM	DISTURBANCE, FAMILY	37.26300811	-122.0262417	18	Tuesday
834,011,537	10/24/2017 07:49:26 PM	VEHICLE STOP	37.02303912	-121.5640524	19	Tuesday
834,011,515	10/24/2017 09:02:15 PM	VEHICLE STOP	37.1472392	-121.6702256	21	Tuesday
834,011,513	10/24/2017 09:21:09 PM	Other	37.36192581	-121.827025	21	Tuesday
834,011,511	10/24/2017 09:40:02 PM	Other	37.39773051	-121.8662545	21	Tuesday
834,011,499	10/24/2017 11:01:06 PM	WELFARE CHECK	37.3190599	-121.948472	23	Tuesday
834,011,495	10/24/2017 11:30:28 PM	VEHICLE STOP	37.0171246	-121.5856155	23	Tuesday
834,011,474	10/25/2017 01:55:43 AM	VEHICLE STOP	37.35568852	-121.830355	1	Wednesday
834,011,386	10/25/2017 09:16:23 AM	THEFT	37.24786555	-122.034557	9	Wednesday
834,011,373	10/25/2017 09:39:01 AM	THEFT	37.15764159	-121.9801333	9	Wednesday
834,011,328	10/25/2017 11:04:37 AM	RECOVERED VEHICLE	37.31871243	-121.8244006	11	Wednesday
834,011,278	10/25/2017 12:19:51 PM	VEHICLE STOP	37.32486274	-121.7808985	12	Wednesday
834,011,276	10/25/2017 12:21:24 PM	Other	37.34715718	-121.8171984	12	Wednesday
834,011,266	10/25/2017 12:33:49 PM	Other	37.3377162	-121.8438293	12	Wednesday
834,011,219	10/25/2017 02:04:19 PM	MEET THE CITIZEN	37.22739098	-121.9571246	14	Wednesday
834,011,218	10/25/2017 02:06:34 PM	Other	37.30370995	-121.9175225	14	Wednesday
834,011,214	10/25/2017 02:15:27 PM	ALARM, AUDIBLE	37.26360239	-122.032268	14	Wednesday
834,011,210	10/25/2017 02:19:07 PM	Other	37.24212722	-121.9073545	14	Wednesday
834,011,203	10/25/2017 02:33:57 PM	WELFARE CHECK	37.29234846	-121.8126918	14	Wednesday
834,011,192	10/25/2017 02:41:51 PM	Other	37.26464094	-121.9376083	14	Wednesday
834,011,187	10/25/2017 02:48:07 PM	STOLEN VEHICLE	37.03496165	-121.6205103	14	Wednesday
834,011,186	10/25/2017 02:48:33 PM	VEHICLE STOP	37.34731264	-121.8847366	14	Wednesday
834,011,181	10/25/2017 02:59:27 PM	ALARM, AUDIBLE	37.31440816	-122.014395	14	Wednesday
834,011,116	10/25/2017 04:52:48 PM	TRESPASSING	37.31753665	-122.0241567	16	Wednesday
834,011,104	10/25/2017 05:11:09 PM	VEHICLE STOP	37.3553991	-121.8408098	17	Wednesday
834,011,097	10/25/2017 05:27:24 PM	VEHICLE STOP	37.28926225	-122.0104134	17	Wednesday
834,011,059	10/25/2017 06:44:57 PM	VEHICLE STOP	37.3563954	-121.8957093	18	Wednesday
834,011,058	10/25/2017 06:48:38 PM	VEHICLE STOP	37.15840671	-121.683406	18	Wednesday
834,011,043	10/25/2017 07:34:35 PM	ALARM, AUDIBLE	37.31968944	-122.0636146	19	Wednesday
834,011,028	10/25/2017 08:10:42 PM	THEFT	37.35503731	-122.0726126	20	Wednesday
834,011,025	10/25/2017 08:15:41 PM	VEHICLE STOP	37.31524484	-121.8743415	20	Wednesday
834,011,019	10/25/2017 08:26:42 PM	VEHICLE STOP	37.27261862	-121.9346339	20	Wednesday
834,011,007	10/25/2017 08:57:12 PM	BURGLARY (460)	37.42168738	-122.1639056	20	Wednesday
834,010,999	10/25/2017 09:32:29 PM	VEHICLE STOP	37.31712698	-121.9203563	21	Wednesday
834,010,980	10/25/2017 10:45:23 PM	VEHICLE STOP	37.29031588	-121.9920764	22	Wednesday
834,010,972	10/25/2017 11:18:18 PM	VEHICLE STOP	37.27066386	-122.0310722	23	Wednesday
834,010,942	10/26/2017 01:28:03 AM	VEHICLE STOP	37.31997205	-121.8818226	1	Thursday
834,010,885	10/26/2017 08:21:35 AM	VEHICLE STOP	37.3925623	-121.9414138	8	Thursday
834,010,882	10/26/2017 08:24:02 AM	VEHICLE STOP	37.35878018	-121.8231841	8	Thursday
834,010,850	10/26/2017 09:17:57 AM	RECOVERED VEHICLE	37.28611189	-121.8206263	9	Thursday
834,010,826	10/26/2017 10:04:49 AM	TRESPASSING	37.0961732	-121.632706	10	Thursday
834,010,810	10/26/2017 10:37:31 AM	CHILD STEALING	37.43288636	-121.8768869	10	Thursday
834,010,787	10/26/2017 11:42:09 AM	RECOVERED VEHICLE	37.31393613	-121.834048	11	Thursday
834,010,777	10/26/2017 11:59:26 AM	VEHICLE STOP	37.38171594	-122.119196	11	Thursday
834,010,771	10/26/2017 12:09:40 PM	RECOVERED VEHICLE	37.31087259	-121.8100254	12	Thursday
834,010,732	10/26/2017 01:24:28 PM	STOLEN VEHICLE	37.42583261	-122.1793248	13	Thursday
834,010,673	10/26/2017 03:17:09 PM	ALARM, AUDIBLE	37.21504405	-121.8280955	15	Thursday
834,010,657	10/26/2017 03:31:35 PM	MALICIOUS MISCHIEF	37.4221673	-122.1538596	15	Thursday
834,010,640	10/26/2017 03:53:39 PM	VEHICLE STOP	37.30935717	-121.7990983	15	Thursday
834,010,639	10/26/2017 03:54:53 PM	ALARM, AUDIBLE	37.27297745	-122.0185742	15	Thursday
834,010,636	10/26/2017 04:03:32 PM	RECOVERED VEHICLE	37.30866949	-121.8146977	16	Thursday
834,010,632	10/26/2017 04:08:48 PM	UNKNOWN TYPE 911 CALL	37.33360088	-122.0434382	16	Thursday
834,010,625	10/26/2017 04:23:21 PM	PEDESTRIAN STOP	37.25047088	-121.8579301	16	Thursday
834,010,624	10/26/2017 04:24:41 PM	THEFT	37.38483011	-122.122637	16	Thursday
834,010,615	10/26/2017 04:43:19 PM	VEHICLE STOP	37.28238144	-122.0065619	16	Thursday
834,010,590	10/26/2017 05:48:02 PM	UNKNOWN TYPE 911 CALL	37.28189809	-122.0248053	17	Thursday
834,010,586	10/26/2017 05:52:32 PM	Other	37.3118584	-121.9761374	17	Thursday
834,010,564	10/26/2017 06:56:54 PM	VEHICLE STOP	37.29954419	-122.0059107	18	Thursday
834,010,549	10/26/2017 07:50:55 PM	VEHICLE STOP	37.34782466	-121.9010539	19	Thursday
834,010,528	10/26/2017 08:50:40 PM	DISTURBANCE, MUSIC	37.34667271	-122.1094567	20	Thursday
834,010,513	10/26/2017 09:32:15 PM	DISTURBANCE	37.3390039	-121.7661769	21	Thursday
834,010,512	10/26/2017 09:36:51 PM	GRAND THEFT	37.27075872	-121.9971854	21	Thursday
834,010,483	10/26/2017 11:27:01 PM	VEHICLE STOP	37.33767372	-122.0422495	23	Thursday
834,010,468	10/27/2017 12:10:32 AM	VEHICLE STOP	37.33357454	-122.0416833	0	Friday
834,010,464	10/27/2017 12:38:03 AM	Other	37.12765048	-121.9479469	0	Friday
834,010,454	10/27/2017 01:45:10 AM	VEHICLE STOP	37.29111264	-121.8515519	1	Friday
834,010,442	10/27/2017 03:01:48 AM	VEHICLE STOP	37.29233201	-121.8953729	3	Friday
834,010,425	10/27/2017 06:00:57 AM	VEHICLE ACCIDENT, PROPERTY DAMAGE	37.41194335	-122.0770484	6	Friday
834,010,370	10/27/2017 09:25:33 AM	FOUND PROPERTY	37.31548245	-122.0270724	9	Friday
834,010,366	10/27/2017 09:35:41 AM	DISTURBANCE	37.23347559	-121.7857579	9	Friday
834,010,341	10/27/2017 10:39:22 AM	PARKING VIOLATION	37.33049436	-122.0255905	10	Friday
834,010,319	10/27/2017 11:45:04 AM	VEHICLE STOP	37.30567731	-122.0393543	11	Friday
834,010,309	10/27/2017 12:02:13 PM	ABANDONED VEHICLE	37.35036432	-122.0897521	12	Friday
834,010,225	10/27/2017 04:13:15 PM	VEHICLE STOP	37.39213807	-121.876583	16	Friday
834,010,194	10/27/2017 05:22:31 PM	TRAFFIC HAZARD	37.31300893	-121.913813	17	Friday
834,010,189	10/27/2017 05:36:53 PM	Other	37.32149999	-121.8905866	17	Friday
834,010,179	10/27/2017 05:55:21 PM	ALARM, AUDIBLE	37.29154385	-122.0200514	17	Friday
834,010,178	10/27/2017 05:59:16 PM	VEHICLE STOP	37.34981152	-121.8852646	17	Friday
834,010,122	10/27/2017 08:19:14 PM	VEHICLE STOP	37.3328298	-121.9339668	20	Friday
834,010,121	10/27/2017 08:27:57 PM	PARKING VIOLATION	37.30316906	-122.0576643	20	Friday
834,010,118	10/27/2017 08:36:09 PM	VEHICLE STOP	37.34450803	-121.9139618	20	Friday
834,010,081	10/27/2017 10:19:54 PM	INJURED ANIMAL	37.31489618	-122.004019	22	Friday
834,010,070	10/27/2017 10:51:31 PM	VEHICLE STOP	37.40706893	-121.8801638	22	Friday
834,010,064	10/27/2017 11:04:44 PM	VEHICLE STOP	37.3661024	-121.8587934	23	Friday
834,010,035	10/28/2017 12:57:32 AM	DISTURNACE, PARTY	37.33647571	-122.0280175	0	Saturday
834,010,008	10/28/2017 04:37:24 AM	FIREARMS DISCHARGED	37.15789187	-121.9820601	4	Saturday
834,010,007	10/28/2017 04:37:37 AM	FIREARMS DISCHARGED	37.15032833	-121.977175	4	Saturday
834,009,997	10/28/2017 08:11:32 AM	ALARM, AUDIBLE	37.27399603	-121.9964253	8	Saturday
834,009,991	10/28/2017 09:00:48 AM	ALARM, AUDIBLE	37.23866353	-121.956073	9	Saturday
834,009,979	10/28/2017 09:38:39 AM	WELFARE CHECK	37.06258059	-121.5826064	9	Saturday
834,009,960	10/28/2017 10:26:15 AM	STOLEN VEHICLE	37.01358302	-121.5927911	10	Saturday
834,009,915	10/28/2017 12:29:52 PM	VEHICLE STOP	37.27520558	-122.0215067	12	Saturday
834,009,908	10/28/2017 12:55:11 PM	PARKING VIOLATION	37.30646032	-122.0341093	12	Saturday
834,009,906	10/28/2017 01:00:17 PM	DISTURBANCE	37.31988213	-121.9318612	13	Saturday
834,009,896	10/28/2017 01:44:17 PM	WELFARE CHECK	37.2829289	-122.0340046	13	Saturday
834,009,882	10/28/2017 02:30:10 PM	DISTURBANCE, EXCESSIVE NOISE	37.38310263	-122.1916166	14	Saturday
834,009,849	10/28/2017 04:29:54 PM	TRAFFIC HAZARD	37.38473949	-121.8890449	16	Saturday
834,009,826	10/28/2017 06:09:37 PM	VEHICLE ACCIDENT, PROPERTY DAMAGE	37.42232345	-121.8595759	18	Saturday
834,009,807	10/28/2017 07:17:44 PM	DISTURBANCE, JUVENILE	37.2224515	-121.9827547	19	Saturday
834,009,777	10/28/2017 09:00:02 PM	DISTURBANCE, FIRECRACKERS	37.27732294	-122.0151907	21	Saturday
834,009,774	10/28/2017 09:09:44 PM	DISTURBANCE, MUSIC	37.25952099	-122.0153456	21	Saturday
834,009,768	10/28/2017 09:41:01 PM	ALARM, SILENT	37.2912046	-122.0307021	21	Saturday
834,009,765	10/28/2017 09:44:40 PM	UNKNOWN TYPE 911 CALL	37.25808832	-121.9988218	21	Saturday
834,009,726	10/28/2017 11:27:12 PM	DISTURNACE, PARTY	37.25543612	-121.9261605	23	Saturday
834,009,723	10/28/2017 11:33:07 PM	DISTURNACE, PARTY	37.20714066	-121.8235598	23	Saturday
834,009,705	10/29/2017 12:22:38 AM	DISTURNACE, PARTY	37.15925636	-121.9879556	0	Sunday
834,009,702	10/29/2017 12:33:57 AM	DISTURBANCE, MUSIC	37.18708212	-121.7957066	0	Sunday
834,009,572	10/29/2017 12:47:20 PM	ALARM, AUDIBLE	37.27084257	-122.0266421	12	Sunday
834,009,568	10/29/2017 12:53:15 PM	WELFARE CHECK	37.13703611	-121.645434	12	Sunday
834,009,541	10/29/2017 01:45:11 PM	MISDEMEANOR DUI	37.13289205	-121.6612194	13	Sunday
834,009,517	10/29/2017 02:31:52 PM	VEHICLE STOP	37.39569413	-122.011637	14	Sunday
834,009,497	10/29/2017 03:35:00 PM	PEDESTRIAN STOP	37.30177972	-121.9292108	15	Sunday
834,009,486	10/29/2017 03:56:15 PM	VEHICLE STOP	37.34391232	-121.9288814	15	Sunday
834,009,482	10/29/2017 04:04:07 PM	VEHICLE STOP	37.36077857	-121.8223248	16	Sunday
834,009,406	10/29/2017 08:26:52 PM	UNKNOWN TYPE 911 CALL	37.32104829	-122.0545976	20	Sunday
834,009,397	10/29/2017 09:14:09 PM	PEDESTRIAN STOP	37.32081491	-121.9127225	21	Sunday
834,009,384	10/29/2017 10:11:18 PM	STOLEN VEHICLE	37.10330609	-121.6372716	22	Sunday
834,009,383	10/29/2017 10:12:57 PM	VEHICLE STOP	37.31606114	-121.9537291	22	Sunday
834,009,372	10/29/2017 11:02:06 PM	PEDESTRIAN STOP	37.30353682	-121.896029	23	Sunday
834,009,368	10/29/2017 11:37:30 PM	Other	37.25960417	-121.8579241	23	Sunday
834,009,358	10/30/2017 02:36:45 AM	UNKNOWN TYPE 911 CALL	37.03622497	-121.6205292	2	Monday
834,009,355	10/30/2017 03:22:31 AM	FOUND PROPERTY	37.42337282	-122.0768766	3	Monday
834,009,323	10/30/2017 07:34:43 AM	PEDESTRIAN STOP	37.38281249	-121.8429542	7	Monday
834,009,278	10/30/2017 09:14:36 AM	VEHICLE STOP	37.29547049	-121.9488592	9	Monday
834,009,241	10/30/2017 10:18:13 AM	ALARM, AUDIBLE	37.28390255	-122.0021237	10	Monday
834,009,163	10/30/2017 12:51:36 PM	Other	37.02993794	-121.5823752	12	Monday
834,009,153	10/30/2017 01:14:39 PM	Other	37.0108388	-121.5863466	13	Monday
834,009,145	10/30/2017 01:35:50 PM	VEHICLE STOP	37.33948818	-121.8774018	13	Monday
834,009,130	10/30/2017 02:08:33 PM	RECOVERED VEHICLE	37.25733977	-121.8186063	14	Monday
834,009,124	10/30/2017 02:14:10 PM	Other	37.13276942	-121.649451	14	Monday
834,009,123	10/30/2017 02:14:15 PM	RECOVERED VEHICLE	37.31982215	-121.7869337	14	Monday
834,009,119	10/30/2017 02:25:44 PM	DISTURBANCE	37.43519693	-121.9092389	14	Monday
834,009,071	10/30/2017 03:49:35 PM	ALARM, AUDIBLE	37.35903179	-122.1642993	15	Monday
834,009,055	10/30/2017 04:35:03 PM	HIT AND RUN  PROPERTY DAMAGE ONLY	37.25553761	-122.0295255	16	Monday
834,009,028	10/30/2017 06:23:49 PM	DISTURBANCE	37.1294763	-121.7932011	18	Monday
834,009,004	10/30/2017 07:44:18 PM	Other	37.26406738	-121.7884488	19	Monday
834,009,003	10/30/2017 07:48:04 PM	VEHICLE STOP	37.30358086	-122.0045134	19	Monday
834,008,994	10/30/2017 08:09:40 PM	VEHICLE STOP	37.01456327	-121.5715016	20	Monday
834,008,977	10/30/2017 09:34:43 PM	UNKNOWN TYPE 911 CALL	37.31020944	-122.0683682	21	Monday
834,008,962	10/30/2017 10:31:34 PM	WELFARE CHECK	37.31373446	-122.0594664	22	Monday
